Link,Location Name,Host Name,Address,Phone Number,Web Site,Review Count
https://www.peerspace.com/pages/listings/623492d510274c0021457426,Bright and Versatile Downtown Classroom,Brandon K.,"Queen Street West, Toronto, ON",,,0
https://www.peerspace.com/pages/listings/62190fb6f7f276002180e6c1,Arta Gallery at the Distillery District,Fay A.,"Downtown Toronto, Toronto, ON",,,0
https://www.peerspace.com/pages/listings/622ffee3f7f2760021867e1d,Modern Downtown Condo with CN Tower View,Parisa N.,"Entertainment District, Toronto, ON",,,0
https://www.peerspace.com/pages/listings/6227f85cf7f276002184b95f,"Open cozy space with over 30 house plants,",Katrina C.,"Weston, Toronto, ON",,,0
https://www.peerspace.com/pages/listings/622f726e10274c00214431d5,Cozy but Spacious Apartment Living Room,Lana E.,"Junction Triangle, Toronto, ON",,,0
https://www.peerspace.com/pages/listings/621e083610274c00213fe292,Bright & Warm Century Home - Photography & Meetings,Riz T.,"Niagara Falls, ON",,,0
https://www.peerspace.com/pages/listings/624d02812374b6000f343bd0,Downtown Studio in Stylish Condo,Lynn Z.,"Bay Cloverhill, Toronto, ON",,,0
https://www.peerspace.com/pages/listings/623ddf14f7f2760021890296,Downtown Meeting and Studio Space,Ian S.,"Central Hamilton, Hamilton, ON",,,0
https://www.peerspace.com/pages/listings/625307f9eee98f000f55c866,Panoramic Views in Huge Loft in Downtown,Stephen B.,"Fashion District, Toronto, ON",,,0
https://www.peerspace.com/pages/listings/624cd5f34a44c2000e1feee2,Hybrid Training / Collaboration Space with breakout rooms,Ritu K.,"Mississauga, , ",,,0
https://www.peerspace.com/pages/listings/624f6e1eeee98f000f552da7,Downtown bar/nightclub in the heart of the King West Entertainment District,James B.,"Wellington Place, Toronto, ON",,,0
https://www.peerspace.com/pages/listings/6247324d4a44c2000e1f0812,Luxury Artistic House,Malek E.,"Richmond Hill, ON",,,0
https://www.peerspace.com/pages/listings/6232a36f10274c0021451043,Stunning Modern Mississauga Space,Carl B.,"Mississauga, ON",,,1
https://www.peerspace.com/pages/listings/6222d43610274c0021415285,"Modern Wedding, Events and Creative Studio Space",Rea K.,"Scarborough City Centre, Toronto, ON",,,0
https://www.peerspace.com/pages/listings/62158a7c10274c00213dcca6,Central West Stylish Mid Century,Christina H.,"Oakwood-Vaughan, Toronto, ON",,,0
https://www.peerspace.com/pages/listings/618158df70418d000dba7dfc,Modern Urban Sub-penthouse with Panoramic View (Downtown/Mountains),Glen C.,"Burnaby, BC",,,1
https://www.peerspace.com/pages/listings/62697f6ec6eb76000fd196c2,Modern/Chic Pro-Designed Top Floor Condo,Mathew V.,"Burnaby, BC",,,0
https://www.peerspace.com/pages/listings/622c0e2510274c002143b147,THE BASE: Mid Century Modern Home,Nicholas N.,"Surrey, BC",,,1
https://www.peerspace.com/pages/listings/61282b0debdd9f000dfdb73d,Fully Furnished Day Office in Burnaby,Julian C.,"Burnaby, BC",,,1
https://www.peerspace.com/pages/listings/61282ccbebdd9f000dfdb9d9,"Burnaby Day Office - Great for Working, Interviews & More",Julian C.,"Burnaby, BC",,,1
https://www.peerspace.com/pages/listings/6125843abf1931000d902232,Professional Private Office Space in Business Centre,Julian C.,"Burnaby, BC",,,0
https://www.peerspace.com/pages/listings/61282a23ebdd9f000dfdb70d,Private Office in Class A Building,Julian C.,"Burnaby, BC",,,0
https://www.peerspace.com/pages/listings/6241774f72c628000eed22df,Unique space with Mountain and Lake View,Al G.,"Whalley, Surrey, BC",,,0
https://www.peerspace.com/pages/listings/61282bd4bf1931000d90be56,Professional Conference Room for 6 People,Julian C.,"Burnaby, BC",,,0
https://www.peerspace.com/pages/listings/612588f5ebdd9f000dfd1680,Executive Boardroom w/ TV for Presentations,Julian C.,"Burnaby, BC",,,0
https://www.peerspace.com/pages/listings/612827b7ebdd9f000dfdb67e,Private 4 Person Meeting Room in Burnaby,Julian C.,"Burnaby, BC",,,0
https://www.peerspace.com/pages/listings/6235f44310274c0021459e2f,Chic Surrey House,Amrita G.,"Newton, Surrey, BC",,,0
https://www.peerspace.com/pages/listings/61b1b319bdb172000d2fc9e8,Ocean View Villa Très Jolie,Max Z.,"North Vancouver, BC",,,0
https://www.peerspace.com/pages/listings/61e7ab21bdb172000d396613,Luxurious Rustic Old Rancher near Nature Park,Sua T.,"Whalley, Surrey, BC",,,0
https://www.peerspace.com/pages/listings/620ea27b10274c00213be40e,Private Acreage for Events,Daljinder D.,"Surrey, BC",,,0
https://www.peerspace.com/pages/listings/614d097a524e55000cc6e958,Helicopter Hangar with Infinity Wall,Christina N.,", ",,,0
https://www.peerspace.com/pages/listings/60ff3c8a0b4b6b000c8aa972,Fern Casa,Cammy W.,"White Rock, BC",,,0
https://www.peerspace.com/pages/listings/626601dbc6eb76000fd0aa9c,"Olympic Village Penthouse with Stunning City, Parks, and Water Views",Annee P.,"East Vancouver, Vancouver, BC",,,1
https://www.peerspace.com/pages/listings/61f8115bbdb172000d3d92c3,Beautiful Boho Oasis with Open Floor Plan + Lush Garden,Ailvi B.,"Dunbar-Southlands, Vancouver, BC",,,4
https://www.peerspace.com/pages/listings/6261de7c316402000ede60a4,Spacious East Van Studio and Gallery,Emma D.,"East Vancouver, Vancouver, BC",,,0
https://www.peerspace.com/pages/listings/625b97bfd7842d000ef4da21,"West Van Dream Mansion with Home Theatre, Gym and Sauna",Mia F.,"West Vancouver, BC",,,0
https://www.peerspace.com/pages/listings/6183513770418d000dbb0aff,Modern Downtown Vancouver Apartment,Stephen C.,"Central Vancouver, Vancouver, BC",,,0
https://www.peerspace.com/pages/listings/622bc49010274c0021439d4a,Gorgeous Photo Studio with Natural Light and Aesthetic Furnishing,Sean B.,"East Vancouver, Vancouver, BC",,,1
https://www.peerspace.com/pages/listings/623a422af7f276002188595b,Bright Gastown Photo & Video Studio at The Koret Lofts,Keenya P.,"Downtown Eastside, Vancouver, BC",,,0
https://www.peerspace.com/pages/listings/6222acae10274c0021414442,Private Office and Meeting Space in Shoreditch,Ivandra M.,"London, Greater London",,,1
https://www.peerspace.com/pages/listings/61ed4b1b21ef57000d04b79b,NewYork Style High Ceiling Premises,Bhush W.,Greater London,,,2
https://www.peerspace.com/pages/listings/61fa5f23bdb172000d3e5e50,Georgian Townhouse in the Heart of Soho for Team Away Days & Meetings,Dominik S.,"Soho, Greater London",,,1
https://www.peerspace.com/pages/listings/626a8114fd59a2000e7e4981,Meeting Room,Alina G.,"Holborn, Greater London",,,0
https://www.peerspace.com/pages/listings/626bcf07c6eb76000fd24bb1,Meeting Room for up to 8 People,Emily H.,"Soho, Greater London",,,0
https://www.peerspace.com/pages/listings/626bca08c6eb76000fd24a4b,Spacious Meeting Room with Natural Light for Eight People,Emily H.,"London, Greater London",,,0
https://www.peerspace.com/pages/listings/626bcc64c6eb76000fd24a8f,Meeting Room for up to 10 People in Borough,Emily H.,"London, Greater London",,,0
https://www.peerspace.com/pages/listings/626113f4773592000fdcaf6a,Spacious Meeting Room for 12 People in London Bridge,Emily H.,"Bermondsey, Greater London",,,0
https://www.peerspace.com/pages/listings/626bc719c6eb76000fd24a05,Equipped Meeting Room in Finsbury Park,Emily H.,"Finsbury Park, Greater London",,,0
https://www.peerspace.com/pages/listings/62691515fd59a2000e7de318,"Plug-and-Play Conference room within a Modern Co-working Space, Situated in Chiswick",Bilge B.,"Chiswick, ",,,0
https://www.peerspace.com/pages/listings/625f5f9f773592000fdc3c1c,Bright and Airy 4 Person Meeting Room in Borough,Emily H.,"London, Greater London",,,0
https://www.peerspace.com/pages/listings/6260b125694aba000f0e79cf,4 Person Meeting Room in North London,Emily H.,"Finsbury Park, Greater London",,,0
https://www.peerspace.com/pages/listings/625f5927694aba000f0e1642,Spacious 8 Person Meeting Room in Borough,Emily H.,"London, Greater London",,,0
https://www.peerspace.com/pages/listings/62610f98694aba000f0e9115,London Bridge Meeting Room for up to 6,Emily H.,"Bermondsey, Greater London",,,0
https://www.peerspace.com/pages/listings/625f5c5e773592000fdc3932,Equipped Meeting Room for 5 near London Bridge,Emily H.,"London, Greater London",,,0
https://www.peerspace.com/pages/listings/62610a90773592000fdcab38,Small Meeting Room for 1:1 in London Bridge,Emily H.,"Bermondsey, Greater London",,,0
https://www.peerspace.com/pages/listings/6260aafc694aba000f0e75b1,Well Equipped Meeting Room for 12 in Soho,Emily H.,"Soho, Greater London",,,0
https://www.peerspace.com/pages/listings/62610903694aba000f0e8e51,Intimate Meeting Room near London Bridge,Emily H.,"Bermondsey, Greater London",,,0
https://www.peerspace.com/pages/listings/62668b9ec6eb76000fd0b560,Opulent Georgian Home for Company Away Days,Antonia G.,"Lambeth, Greater London",,,0
https://www.peerspace.com/pages/listings/625f5e0a773592000fdc3a5b,Light and Airy Meeting Room for 8 People near Borough Market,Emily H.,"London, Greater London",,,0
https://www.peerspace.com/pages/listings/625f5d34773592000fdc39d0,Light and Airy Meeting Room for 10 in Borough,Emily H.,"London, Greater London",,,0
https://www.peerspace.com/pages/listings/6260a8a0773592000fdc929e,Bright Meeting Room for 6 in Heart of Soho,Emily H.,"Soho, Greater London",,,0
https://www.peerspace.com/pages/listings/6260afe7694aba000f0e79b0,Spacious Meeting Room with Glass Walls in North London,Emily H.,"Finsbury Park, Greater London",,,0
https://www.peerspace.com/pages/listings/6260b1d5773592000fdc989c,4 Person Comfy and Open Meeting Room,Emily H.,"Finsbury Park, Greater London",,,0
https://www.peerspace.com/pages/listings/6260a970694aba000f0e7588,Intimate Meeting Room for Smaller Meetings,Emily H.,"Soho, Greater London",,,0
https://www.peerspace.com/pages/listings/625f5b04773592000fdc389c,Spacious 10 Person Meeting Room in Borough,Emily H.,"London, Greater London",,,0
https://www.peerspace.com/pages/listings/6260aa41694aba000f0e759d,Colourful & Bright Meeting Room in Soho,Emily H.,"Soho, Greater London",,,0
https://www.peerspace.com/pages/listings/626114ce773592000fdcafb3,Boardroom Style Meeting Room for 6 People,Emily H.,"Bermondsey, Greater London",,,0
https://www.peerspace.com/pages/listings/624d76dd4a44c2000e200a70,Old Street Roundabout Industrial Meeting Space,Anna C.,"Old Street, Greater London",,,0
https://www.peerspace.com/pages/listings/6258b08fd7842d000ef43645,Perfect Room for Board Meetings filled with Natural Light and Premium Furniture in Mayfair - Audley Room,Laura G.,"Mayfair, Greater London",,,0
https://www.peerspace.com/pages/listings/6256d0c19a2b9d000e62aa11,Huge Meeting Room with a Modern Corporate Style near St. Paul's Cathedral - Guildhall,Laura G.,"City of London, Greater London",,,0
https://www.peerspace.com/pages/listings/6256d1f5d7842d000ef38c48,Bright Elegant Meeting Room with Large Georgian Window in the heart of Mayfair,Laura G.,"Mayfair, Greater London",,,0
https://www.peerspace.com/pages/listings/6256d9f1d7842d000ef38ff8,Luminous Meeting Room with Comfortable Furniture and Latest Tech in St. Paul's - The Wren,Laura G.,"City of London, Greater London",,,0
https://www.peerspace.com/pages/listings/6258b5fc9a2b9d000e6357b3,Meeting Room with Modern Furniture and Natural Light in Mayfair - Chesterfield Room,Laura G.,"Mayfair, Greater London",,,0
https://www.peerspace.com/pages/listings/6258b6fad7842d000ef43c3b,Bright Boardroom with Natural Light & Historic Features in Mayfair - Hobart Room,Laura G.,"St. James's, Greater London",,,0
https://www.peerspace.com/pages/listings/6256d600d7842d000ef38e00,Professional Boardroom with Minimalistic Style near St. Paul's Cathedral - Whittington Room,Laura G.,"City of London, Greater London",,,0
https://www.peerspace.com/pages/listings/6256d911d7842d000ef38f78,Perfect Multifunction Meeting Room for Presentations in Bank - Gold Room,Laura G.,"City of London, ",,,0
https://www.peerspace.com/pages/listings/624a17022374b6000f33ac43,Large Vaulted Light Contemporary Kitchen Lounge Space with Aga plus Traditional Lounge with Real Open Fire Place & Shuttered Windows,Ann C.,Greater London,,,1
https://www.peerspace.com/pages/listings/6260164d773592000fdc5fa1,Nice Urban Home with Lush Green Views,Nitin G.,Greater London,,,0
https://www.peerspace.com/pages/listings/6256d6ed9a2b9d000e62aca4,Modern Meeting Space with Glass Walls in Central London - Temple Franks,Laura G.,"Holborn, ",,,0
https://www.peerspace.com/pages/listings/6256d8439a2b9d000e62ad7a,Bright Multipurpose Meeting Room with Skylight in Holborn - The Great Room,Laura G.,"Holborn, ",,,0
https://www.peerspace.com/pages/listings/6256db2e9a2b9d000e62adc8,Spacious Meeting Room near St Paul's Cathedral - The Wellington,Laura G.,"City of London, Greater London",,,0
https://www.peerspace.com/pages/listings/6256dda89a2b9d000e62ae9b,Large Stylish Meeting Room in Chelsea - Michelin Room,Laura G.,"Chelsea, Greater London",,,0
https://www.peerspace.com/pages/listings/6256def79a2b9d000e62af36,Bright Luxurious Boardroom in the Center of Mayfair - Robert Adam,Laura G.,"St. James's, Greater London",,,0
https://www.peerspace.com/pages/listings/6256d400d7842d000ef38db8,Elegant Boardroom in the Heart of Covent Garden with Natural Light - The Lutyens Room,Laura G.,"Covent Garden, Greater London",,,0
https://www.peerspace.com/pages/listings/625f59fa773592000fdc3822,Spacious 8 Person Meeting Room near London Bridge,Emily H.,"London, Greater London",,,0
https://www.peerspace.com/pages/listings/625f5ee3694aba000f0e19ab,Relaxed Meeting Room for 4 in Borough,Emily H.,"London, Greater London",,,0
https://www.peerspace.com/pages/listings/625f586a694aba000f0e160a,Spacious 12 Person Meeting Room near London Bridge,Emily H.,"London, Greater London",,,0
https://www.peerspace.com/pages/listings/625f5ba6694aba000f0e18c2,Large Meeting Room for 18 People near London Bridge,Emily H.,"London, Greater London",,,0
https://www.peerspace.com/pages/listings/625f57a2773592000fdc3653,Colourful 6 Person Meeting Room near Borough Market,Emily H.,"London, Greater London",,,0
https://www.peerspace.com/pages/listings/6260017a694aba000f0e3a2b,Large Meeting and Co-working Space In The Heart of Leicester Square,Rebecca L.,"Covent Garden, Greater London",,,0
https://www.peerspace.com/pages/listings/623314fe10274c0021452252,Large Open Loft Space in Clerkenwell for Team Days & Workshops,Karoline B.,"Clerkenwell, Greater London",,,0
https://www.peerspace.com/pages/listings/61e8080821ef57000d0353e6,Large Modern Home in Streatham,Cerasela P.,"London, Greater London",,,0
https://www.peerspace.com/pages/listings/6230811610274c002144766b,Unique Study Space Perfect For Meetings and Conferences in Clerkenwell,Leo M.,"Clerkenwell, Greater London",,,0
https://www.peerspace.com/pages/listings/62331cc8f7f2760021873d55,Unique Meeting Room with Breakout Space in Clerkenwell - Jane Jacobs,Leo M.,"Clerkenwell, Greater London",,,0
https://www.peerspace.com/pages/listings/6222349c10274c00214111d4,Open Plan Flat available for Meetings & Team Days,Martha F.,"Marylebone, Greater London",,,0
https://www.peerspace.com/pages/listings/62252095f7f276002183dc7d,Bright Spacious Victorian London House,Laura H.,"Walthamstow, Greater London",,,0
https://www.peerspace.com/pages/listings/6257380d9a2b9d000e62d27c,Urban Creative Studio with Lounge & Spacious Garden,Eva Mpeke M.,"London, Greater London",,,0
https://www.peerspace.com/pages/listings/62432fd828369a000f28488d,The Nest - A beautiful cafe style lounge with kitchen,Rebeca T.,"Brackenbury Village, Greater London",,,0
https://www.peerspace.com/pages/listings/6245b84628369a000f28dfc7,Broad Conference Room with Natural Light in Central Mayfair - The Howe Room,Laura G.,"Mayfair, Greater London",,,0
https://www.peerspace.com/pages/listings/6233202d10274c00214526e8,45 person meeting room in Victoria,Nick P.,"Westminster, Greater London",,,0
https://www.peerspace.com/pages/listings/6238a42ef7f276002187f16b,Urban New York loft-style apartment,Ben S.,"Bermondsey, Greater London",,,0
https://www.peerspace.com/pages/listings/622aa37bf7f2760021857dd1,Spacious Conference Room in the heart of London,Soroush K.,"Holborn, Greater London",,,0
https://www.peerspace.com/pages/listings/622b2b55f7f2760021859dd0,Private Conference Room Overseeing Central London,Soroush K.,"Holborn, Greater London",,,0
https://www.peerspace.com/pages/listings/622899df10274c002142b45c,Beautiful Suite for Large Meetings near Fitzrovia,Gem H.,"Fitzrovia, Greater London",,,0
https://www.peerspace.com/pages/listings/612518eabf1931000d8ffc76,Bright Restored Church Near Liverpoool St.,Nick H.,"City of London, Greater London",,,0
https://www.peerspace.com/pages/listings/6238c66af7f276002187f9a4,Spacious Conference Room,Jacinto D.,"Wembley, Greater London",,,0
https://www.peerspace.com/pages/listings/622aa4e810274c0021434f10,Spacious Conference Room for up to 24 Attendees in the Heart of London,Soroush K.,"Holborn, Greater London",,,0
https://www.peerspace.com/pages/listings/622aa5c0f7f2760021857e6a,Spacious Conference Room For up to 26 Attendees in the Heart of London,Soroush K.,"Holborn, Greater London",,,0
https://www.peerspace.com/pages/listings/624f25d8f4033e000e3cae4f,Battersea Mezzanine Floor Apartment,Rae-Anne R.,"Battersea, Greater London",,,0
https://www.peerspace.com/pages/listings/62505274f4033e000e3ceafd,Spacious Meeting Room,Franky G.,"London, Greater London",,,0
https://www.peerspace.com/pages/listings/62504ccaf4033e000e3ce97e,Contemporary Auditorium in Central London,Franky G.,"London, Greater London",,,0
https://www.peerspace.com/pages/listings/6244b77172c628000eedd2b2,Urban Mix - Victorian Designed Modern Space,Mim H.,"London, Greater London",,,0
https://www.peerspace.com/pages/listings/622a18acf7f2760021854de1,Unique Meeting and Bussiness event Space in Converted Newspaper Factory - Whole Venue,Simona I.,"Homerton, Greater London",,,0
https://www.peerspace.com/pages/listings/624d94102374b6000f344ca3,Modern 1 Bedroom Apartment with London views.,Manchal K.,"London, Greater London",,,0
https://www.peerspace.com/pages/listings/6244fb6c28369a000f28b6cb,Versatile Meeting Room in Coworking Space | Available open or split,Rebeca T.,"Brackenbury Village, Greater London",,,0
https://www.peerspace.com/pages/listings/6241db5128369a000f28067b,Meeting Space in Bright Studio with Kitchen,Amy G.,"London, Greater London",,,0
https://www.peerspace.com/pages/listings/62389c5210274c002145e846,Creative Community Studios,Ray M.,"Brixton, Greater London",,,0
https://www.peerspace.com/pages/listings/622f4c6110274c0021442800,8 person meeting room - Croydon,Emilian B.,"Croydon, Greater London",,,0
https://www.peerspace.com/pages/listings/622f3b36f7f27600218646ab,Large 20 person board style meeting room - Croydon,Emilian B.,"Croydon, Greater London",,,0
https://www.peerspace.com/pages/listings/622f39b910274c0021442582,8 person meeting room - Croydon,Emilian B.,"Croydon, Greater London",,,0
https://www.peerspace.com/pages/listings/62542df5f4033e000e3d8f54,14 Person Meeting Room in Central London,Anna T.,"Clerkenwell, Greater London",,,0
https://www.peerspace.com/pages/listings/6224b690f7f276002183c4ff,Exquisite Townhouse For Meetings & Away Days,Leonora R.,"Hammersmith, Greater London",,,0
https://www.peerspace.com/pages/listings/62540281eee98f000f55f9c5,12/14 Person Meeting Room - Board Room Style - Central London,Anna T.,"Clerkenwell, Greater London",,,0
https://www.peerspace.com/pages/listings/6231ed8510274c002144d4ce,6 Person Private Meeting Room with Access to Shared Coworking Kitchen,Abbie D.,"Wimbledon, Greater London",,,0
https://www.peerspace.com/pages/listings/6200f685bdb172000d400985,"Spacious, Bright & Adaptable Photo/Video Studio in Prime of North London",Ofe N.,"Bounds Green, Greater London",,,3
https://www.peerspace.com/pages/listings/61e1ba34bdb172000d382e6c,Dream House London,Ewelina J.,"Ealing, Greater London",,,0
https://www.peerspace.com/pages/listings/6222518810274c0021411c14,Beautiful White Washed Bright Loft Studio,Perry G.,"Dalston, Greater London",,,0
https://www.peerspace.com/pages/listings/6245043472c628000eedeb3a,Light Courtyard Perfect for Conferences and Offsites,Jessica M.,"Notting Hill, Greater London",,,0
https://www.peerspace.com/pages/listings/6245052528369a000f28bacd,Unique Meeting Room in Co-working Space (Holland Park) - Michaelangelo Antonioni,Jessica M.,"Notting Hill, Greater London",,,0
https://www.peerspace.com/pages/listings/624505d728369a000f28bb52,Unique Meeting Room in Co-working Space (Holland Park) - John Cowan,Jessica M.,"Notting Hill, Greater London",,,0
https://www.peerspace.com/pages/listings/6245069128369a000f28bbd9,Unique Meeting Room in Co-working Space (Holland Park) - Richard Rogers,Jessica M.,"Notting Hill, Greater London",,,0
https://www.peerspace.com/pages/listings/61ef316221ef57000d051d16,Victorian / Edwardian Detached House with Crittall Doors & Classic Tom Howley Kitchen,Sayu S.,"West Ealing, Greater London",,,0
https://www.peerspace.com/pages/listings/622f601c10274c0021442bd6,Large Main Hall in North London for Production,Paul M.,"Tottenham, Greater London",,,0
https://www.peerspace.com/pages/listings/624071fc10274c0021473a05,"Beautiful Garden Home, in Trendy Location",Cory D.,"London, Greater London",,,0
https://www.peerspace.com/pages/listings/611d6134bf1931000d8e8c1d,Large Space for Conferences & Workshops in Casino,Events T.,"Covent Garden, Greater London",,,0
https://www.peerspace.com/pages/listings/6239e3ee10274c00214631fd,"Beautiful, Newly-Renovated Multi-purpose Venue in Kings Cross",Team K.,"London, Greater London",,,0
https://www.peerspace.com/pages/listings/62222599f7f276002183420d,Bright and airy meeting space which has an industrial aesthetic in Manchester,Kayode A.,Stretford,,,0
https://www.peerspace.com/pages/listings/6226d5b5f7f2760021845ca4,Equipped Meeting Room for up to 28 Attendees near Heathrow - Six,Lauren B.,Slough,,,0
https://www.peerspace.com/pages/listings/6226d59510274c0021423022,Equipped Meeting Room for up to 12 Attendees near Heathrow - Eight,Lauren B.,"Slough, ",,,0
https://www.peerspace.com/pages/listings/6226d61910274c0021423068,Equipped Conference Room for up to 30 Attendees near Heathrow,Lauren B.,"Slough, ",,,0
https://www.peerspace.com/pages/listings/6226d64cf7f2760021845cd4,Equipped Meeting Room for up to 25 Attendees near Heathrow,Lauren B.,"Slough, ",,,0
https://www.peerspace.com/pages/listings/6226d66df7f2760021845cf6,Large Conference and Function Room near Heathrow,Lauren B.,"Slough, ",,,0
https://www.peerspace.com/pages/listings/6226d5d1f7f2760021845cc4,Meeting Room for up to 10 Attendees near Heathrow - Seven,Lauren B.,"Slough, ",,,0
https://www.peerspace.com/pages/listings/6226d56d10274c0021422fe9,Equipped Meeting Room for up to 12 Attendees near Heathrow - One,Lauren B.,"Slough, ",,,0
https://www.peerspace.com/pages/listings/6226d5f910274c002142305a,Meeting Room for up to 20 Attendees near Heathrow - Five,Lauren B.,"Slough, ",,,0
https://www.peerspace.com/pages/listings/6215204110274c00213d95bc,Modern Spacious Meeting Space,Kelly U.,Windsor and Maidenhead,,,0
https://www.peerspace.com/pages/listings/620ef26c10274c00213c045e,Light Filled 12 Person Meeting Room in Woking,Lauren B.,Surrey,,,0
https://www.peerspace.com/pages/listings/620eefa3f7f27600217e32a8,Large Versatile Conference Space in Woking,Lauren B.,Surrey,,,0
https://www.peerspace.com/pages/listings/620ef159f7f27600217e3376,Equipped 14 Person Meeting Room in Woking,Lauren B.,Surrey,,,0
https://www.peerspace.com/pages/listings/620ef2f8f7f27600217e3556,Versatile Conference Space for up to 50 People in Woking,Lauren B.,Surrey,,,0
https://www.peerspace.com/pages/listings/620ef1df10274c00213c0400,Spacious 10 Person Meeting Room in Woking,Lauren B.,Surrey,,,0
https://www.peerspace.com/pages/listings/61bc683abdb172000d3206cc,Gallery Space in Town Centre with Easy Public Transport Access,Simon R.,"New House, Surrey",,,0
https://www.peerspace.com/pages/listings/620ef09ef7f27600217e3316,Large Meeting and Conference Space for up to 50 People in Woking,Lauren B.,Surrey,,,0
https://www.peerspace.com/pages/listings/62264946f7f2760021841283,Countryside Mansion House with all the Quirks of a Fairytale,Siouxsie D.,,,,0
https://www.peerspace.com/pages/listings/61de9ddf21ef57000d015d14,Rustic Modern Barn Conversion,Michael C.,,,,0
https://www.peerspace.com/pages/listings/6202a81ff7f27600217ac141,Beautiful Large Victorian House,Francisca S.,Worplesdon,,,0
https://www.peerspace.com/pages/listings/61c1ec3d21ef57000dfcbe80,"The Hideaway, A Cosy Modern 2 Bed Apartment In Central Portsmouth UK",Andrew T.,"Enterprise House, Portsmouth",,,0
https://www.peerspace.com/pages/listings/621f3f4410274c0021404fa8,Rustic Hampshire Farm Venue with Countryside Views,Francesca M.,,,,0
https://www.peerspace.com/pages/listings/626291347b9583000ed5dee8,Exuberant Cocktail Lounge in Carrolton,Brittiana M.,"Southwest Carrollton, Carrollton, TX",,,0
https://www.peerspace.com/pages/listings/62550198eee98f000f5648de,Modern Malibu Retreat with Amazing Views,Kimberly N.,"Malibu, CA",,,0
https://www.peerspace.com/pages/listings/62603aa6773592000fdc6bfd,"Spacious Conference Center (+breakout rooms), Centrally Located in Rockridge",Pauline V.,"Rockridge, Oakland, CA",,,0
https://www.peerspace.com/pages/listings/62577babd7842d000ef3ce38,Bright & Airy Restaurant/Event Space in West Berkeley,Sequoia D.,"Southwest Berkeley, Berkeley, CA",,,0
https://www.peerspace.com/pages/listings/625c1c6f9a2b9d000e63f73b,"The Perfect Event Space for your Birthday Party, Baby Shower, Bridal Shower, Graduation & Anniversary Celebrations",Jualeah S.,"Northgate - Waverly, Oakland, CA",,,0
https://www.peerspace.com/pages/listings/6243fdbc72c628000eeda753,The HOTTEST space in Berkeley,Drusilla C.,"Central Berkeley, Berkeley, CA",,,0
https://www.peerspace.com/pages/listings/622560b110274c002141bed9,American Bag Building Historic Loft,Mike I.,"Downtown Oakland, Oakland, CA",,,0
https://www.peerspace.com/pages/listings/6234fed710274c002145840d,Beautiful Studio in Berkeley,Natta Q.,"Southwest Berkeley, Berkeley, CA",,,0
https://www.peerspace.com/pages/listings/62582b3fd7842d000ef3e875,Downtown Studio and Loft with Gorgeous Natural Light,Rashid M.,"Bailey's Crossroads, VA",,,93
https://www.peerspace.com/pages/listings/624fca98f4033e000e3cd97d,"Perfect Space to Host a Gathering in Alexandria, VA",Nell K.,"Rose Hill, Alexandria, VA",,,0
https://www.peerspace.com/pages/listings/62536a19f4033e000e3d7330,Greater Atlanta Event Space,Skyler W.,"Johns Creek, GA",,,0
https://www.peerspace.com/pages/listings/626972eefd59a2000e7df8cc,Multi-purpose Contemporary Studio with High Ceilings,Kavita K.,"Chino, CA",,,0
https://www.peerspace.com/pages/listings/61fb26bebdb172000d3ea5ed,Cute Plant Shop in Historic Downtown Area,Carla D.,"Fullerton, CA",,,0
https://www.peerspace.com/pages/listings/62654fc7c6eb76000fd0877b,Training Room,Lianne S.,"Tustin, CA",,,0
https://www.peerspace.com/pages/listings/624b92062374b6000f33ef0b,Backyard with Pool,Leyla W.,"Westminster, CA",,,0
https://www.peerspace.com/pages/listings/626320fafe44de000ef92c00,Spacious and Modern Suburban Home,Wei S.,"West Whittier-Los Nietos, Whittier, CA",,,0
https://www.peerspace.com/pages/listings/62617a647b9583000ed5951b,Downtown Unique Event Space in Costa Mesa,Rachelle K.,"Westside Costa Mesa, Costa Mesa, CA",,,0
https://www.peerspace.com/pages/listings/625efebf694aba000f0deca1,Spacious & Bright Industrial Conference Room Across The Street from John Wayne Airport,Jessica W.,"Newport Beach, CA",,,0
https://www.peerspace.com/pages/listings/625f63f3773592000fdc3e4d,Backyard Oasis with lots of Sun!,Cassie C.,"Garden Grove, CA",,,0
https://www.peerspace.com/pages/listings/6255022bf4033e000e3ddc19,Vintage Airstream & Astro Turf — Perfect for Photoshoots,Lindsay D.,"Huntington Beach, CA",,,0
https://www.peerspace.com/pages/listings/5b5607c1b6cd6d240003e8fe,Creative Space in Downtown With Heavy Foot Traffic,Baktash A.,"Pomona, CA",,,9
https://www.peerspace.com/pages/listings/62535b97eee98f000f55e091,"Chic, Arts District Dance/Yoga Studio",Kristen C.,"Downtown, Santa Ana, CA",,,0
https://www.peerspace.com/pages/listings/6240af63f7f2760021894c59,Spacious salon space,Briyana B.,"Montclair, CA",,,0
https://www.peerspace.com/pages/listings/624cd2444a44c2000e1fee36,Industrial Studio in Downtown Pomona Art District,Celina & Clarissa O.,"Pomona, CA",,,0
https://www.peerspace.com/pages/listings/6248fb4d2374b6000f339698,Multipurpose Events Space,Tyrone S.,"Pomona, CA",,,0
https://www.peerspace.com/pages/listings/624bd8342374b6000f33ff82,Bar & Restaurant Space for Events,Cathleen C.,"Walnut, CA",,,0
